region,category_le,mode_le,powertrain_oe,param_EV sales,param_EV sales share,param_EV stock,param_EV stock share,unit_Vehicles,unit_percent,value_scaled,year_scaled
Sweden,0,0,3.0,0,1,0,0,0,1,-0.09244982160863827,1.1707674229540277
Sweden,0,0,3.0,0,0,0,1,0,1,-0.0924638451259377,1.1707674229540277
Sweden,0,1,3.0,0,1,0,0,0,1,-0.09238877806274662,1.1707674229540277
Sweden,0,1,3.0,0,0,0,1,0,1,-0.09246351516113945,1.1707674229540277
Sweden,0,1,3.0,0,0,0,1,0,1,-0.0924597205620261,1.4402500568849592
Sweden,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,1.4402500568849592
Sweden,0,0,3.0,0,0,0,1,0,1,-0.09246137038759074,1.4402500568849592
Sweden,0,0,3.0,0,1,0,0,0,1,-0.09243662300412114,1.4402500568849592
Sweden,0,2,3.0,0,1,0,0,0,1,-0.09244652195750898,1.4402500568849592
Sweden,0,2,3.0,0,0,0,1,0,1,-0.09247209425376089,1.4402500568849592
Sweden,0,1,1.0,1,0,0,0,1,0,0.00816149079974228,1.4402500568849592
Sweden,0,1,2.0,0,0,1,0,1,0,-0.09239867701613445,1.4402500568849592
Sweden,0,1,1.0,0,0,1,0,1,0,0.3529750338092946,1.4402500568849592
Sweden,0,1,0.0,0,0,1,0,1,0,0.38597154510207476,1.4402500568849592
Sweden,0,1,2.0,1,0,0,0,1,0,-0.09247456899210785,1.4402500568849592
Sweden,0,0,3.0,1,0,0,0,1,0,-0.09196642271819903,1.4402500568849592
Sweden,0,1,0.0,1,0,0,0,1,0,0.0890029434670536,1.4402500568849592
Sweden,0,2,1.0,0,0,1,0,1,0,-0.09176844365044234,1.4402500568849592
Sweden,0,2,0.0,1,0,0,0,1,0,-0.07812438623087777,1.4402500568849592
Sweden,0,2,0.0,0,0,1,0,1,0,-0.057831531785817986,1.4402500568849592
Sweden,0,0,1.0,0,0,1,0,1,0,-0.09244157248081507,1.4402500568849592
Sweden,0,0,0.0,0,0,1,0,1,0,-0.09049807796567032,1.4402500568849592
Sweden,0,0,2.0,0,0,1,0,1,0,-0.09246137038759074,1.4402500568849592
Sweden,0,0,2.0,1,0,0,0,1,0,-0.09246467003872001,1.4402500568849592
Sweden,0,2,1.0,1,0,0,0,1,0,-0.09246961951541392,1.4402500568849592
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.09181793841738152,-1.793541550286219
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.09181793841738152,-1.793541550286219
Switzerland,0,1,1.0,0,0,1,0,1,0,-0.09241022579508693,-1.793541550286219
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.09241022579508693,-1.793541550286219
Switzerland,0,1,0.0,0,1,0,0,0,1,-0.0924776376676571,-1.793541550286219
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247785214498185,-1.793541550286219
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247782244811989,-1.5240589163552876
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.09247748918335037,-1.5240589163552876
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09247724170953042,-1.5240589163552876
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247780265021602,-1.5240589163552876
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.09181793841738152,-1.5240589163552876
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.09175194539479596,-1.5240589163552876
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,-1.5240589163552876
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.09191692795125986,-1.5240589163552876
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.09227988957548044,-1.5240589163552876
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.09227988957548044,-1.5240589163552876
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.09229638783112683,-1.254576282424356
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.09209840876337015,-1.254576282424356
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.09049807796567032,-1.254576282424356
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.08934320007042301,-1.254576282424356
Switzerland,0,1,1.0,0,0,1,0,1,0,-0.09148797330445373,-1.254576282424356
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.09219739829724849,-1.254576282424356
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247774985580158,-1.254576282424356
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09247645804234789,-1.254576282424356
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.09247715921823253,-1.254576282424356
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,-1.254576282424356
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.0924776706641738,-0.9850936484934245
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.09247628481073047,-0.9850936484934245
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09247757167462368,-0.9850936484934245
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247772840806265,-0.9850936484934245
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.09214790353030933,-0.9850936484934245
Switzerland,0,1,1.0,0,0,1,0,1,0,-0.09114150993587952,-0.9850936484934245
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.0911992538306419,-0.9850936484934245
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.08802333961871181,-0.9850936484934245
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.09199941922949181,-0.9850936484934245
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.09239207771387589,-0.9850936484934245
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.09221389655289489,-0.715611014562493
Switzerland,0,0,1.0,0,0,1,0,1,0,-0.0924597205620261,-0.715611014562493
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.09175194539479596,-0.715611014562493
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.0870334442799284,-0.715611014562493
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.07960922923905288,-0.715611014562493
Switzerland,0,1,2.0,1,0,0,0,1,0,-0.09246137038759074,-0.715611014562493
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.0871984268363923,-0.715611014562493
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-0.715611014562493
Switzerland,0,1,2.0,0,0,1,0,1,0,-0.09246137038759074,-0.715611014562493
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247765416592159,-0.715611014562493
Switzerland,0,2,0.0,0,1,0,0,0,1,-0.09247702723221489,-0.715611014562493
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.09247506393969857,-0.715611014562493
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247745618684597,-0.715611014562493
Switzerland,0,0,3.0,0,0,0,1,0,1,-0.09247765416592159,-0.715611014562493
Switzerland,0,0,3.0,0,0,0,1,0,1,-0.09247750568161486,-0.44612838063156146
Switzerland,0,0,3.0,0,1,0,0,0,1,-0.0924768622496191,-0.44612838063156146
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247727470601025,-0.44612838063156146
Switzerland,0,1,0.0,0,1,0,0,0,1,-0.09247473397470364,-0.44612838063156146
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09247740669207706,-0.44612838063156146
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.0924776211693926,-0.44612838063156146
Switzerland,0,1,2.0,0,0,1,0,1,0,-0.09241847492291012,-0.44612838063156146
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-0.44612838063156146
Switzerland,0,1,1.0,0,0,1,0,1,0,-0.08422874082004209,-0.44612838063156146
Switzerland,0,1,2.0,1,0,0,0,1,0,-0.0924349731785565,-0.44612838063156146
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.07432978743220806,-0.44612838063156146
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.0870334442799284,-0.44612838063156146
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.09158696283833206,-0.44612838063156146
Switzerland,0,0,1.0,0,0,1,0,1,0,-0.09245477108533218,-0.44612838063156146
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.0923376334702428,-0.44612838063156146
Switzerland,0,0,2.0,1,0,0,0,1,0,-0.09246961951541392,-0.44612838063156146
Switzerland,0,0,2.0,0,0,1,0,1,0,-0.09247126934097857,-0.44612838063156146
Switzerland,0,0,0.0,1,0,0,0,1,0,-0.09246961951541392,-0.44612838063156146
Switzerland,0,0,0.0,0,0,1,0,1,0,-0.09246961951541392,-0.44612838063156146
Switzerland,0,0,0.0,0,0,1,0,1,0,-0.09246631986428465,-0.17664574670062994
Switzerland,0,0,0.0,1,0,0,0,1,0,-0.09247456899210785,-0.17664574670062994
Switzerland,0,0,2.0,0,0,1,0,1,0,-0.09246137038759074,-0.17664574670062994
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.17664574670062994
Switzerland,0,0,1.0,0,0,1,0,1,0,-0.09242012474847476,0.09283688723030159
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.09145497679316093,-0.17664574670062994
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.0845587059329699,0.09283688723030159
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.06608065960901302,-0.17664574670062994
Switzerland,0,1,2.0,1,0,0,0,1,0,-0.09247621881767248,-0.17664574670062994
Switzerland,0,1,1.0,0,0,1,0,1,0,-0.07762943856148606,-0.17664574670062994
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.17664574670062994
Switzerland,0,1,2.0,0,0,1,0,1,0,-0.09241682509734549,-0.17664574670062994
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247758817288819,-0.17664574670062994
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09247676326008128,-0.17664574670062994
Switzerland,0,1,0.0,0,1,0,0,0,1,-0.09247341411413393,-0.17664574670062994
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247697773739681,-0.17664574670062994
Switzerland,0,0,3.0,0,1,0,0,0,1,-0.09247745618684597,-0.17664574670062994
Switzerland,0,0,3.0,0,0,0,1,0,1,-0.09247706022869472,-0.17664574670062994
Switzerland,0,0,3.0,0,0,0,1,0,1,-0.09247689524619726,0.09283688723030159
Switzerland,0,0,3.0,0,1,0,0,0,1,-0.09247645804234789,0.09283688723030159
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247758817288819,0.09283688723030159
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.09247258920135161,0.09283688723030159
Switzerland,0,2,0.0,0,1,0,0,0,1,-0.09247638380026828,0.09283688723030159
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247743968860606,0.09283688723030159
Switzerland,0,1,2.0,0,0,1,0,1,0,-0.09238052893492342,0.09283688723030159
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.0852186361588255,0.09283688723030159
Switzerland,0,1,1.0,0,0,1,0,1,0,-0.06938031073829103,0.09283688723030159
Switzerland,0,1,2.0,1,0,0,0,1,0,-0.09244157248081507,0.09283688723030159
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.057831531785817986,0.09283688723030159
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.08406375826357819,0.09283688723030159
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.09082804307859811,0.09283688723030159
Switzerland,0,0,1.0,0,0,1,0,1,0,-0.09242012474847476,0.09283688723030159
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.09198292097384542,0.09283688723030159
Switzerland,0,0,2.0,0,0,1,0,1,0,-0.09244487213194434,0.09283688723030159
Switzerland,0,0,2.0,1,0,0,0,1,0,-0.09246137038759074,0.09283688723030159
Switzerland,0,0,0.0,1,0,0,0,1,0,-0.09244817178307362,0.09283688723030159
Switzerland,0,0,0.0,0,0,1,0,1,0,-0.09244982160863827,0.09283688723030159
Switzerland,0,0,0.0,0,0,1,0,1,0,-0.0911992538306419,0.3623195211612331
Switzerland,0,0,0.0,1,0,0,0,1,0,-0.09246137038759074,0.3623195211612331
Switzerland,0,0,2.0,0,0,1,0,1,0,-0.09244487213194434,0.3623195211612331
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.0915209698157465,0.3623195211612331
Switzerland,0,0,1.0,0,0,1,0,1,0,-0.0911992538306419,0.3623195211612331
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.08983814773981472,0.3623195211612331
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.07103013630293004,0.3623195211612331
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.0363837994455109,0.3623195211612331
Switzerland,0,1,2.0,1,0,0,0,1,0,-0.09243662300412114,0.3623195211612331
Switzerland,0,1,1.0,0,0,1,0,1,0,-0.06608065960901302,0.3623195211612331
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.08538361871528939,0.3623195211612331
Switzerland,0,1,2.0,0,0,1,0,1,0,-0.09233928329580744,0.09283688723030159
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247719221476153,0.3623195211612331
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09247645804234789,0.3623195211612331
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,0.3623195211612331
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247605383507669,0.3623195211612331
Switzerland,0,0,3.0,0,1,0,0,0,1,-0.09247572387008177,0.3623195211612331
Switzerland,0,0,3.0,0,0,0,1,0,1,-0.09247674676184137,0.3623195211612331
Switzerland,0,0,3.0,0,0,0,1,0,1,-0.09247621881767248,0.6318021550921646
Switzerland,0,0,3.0,0,1,0,0,0,1,-0.09247242421895248,0.6318021550921646
Switzerland,0,1,0.0,0,0,0,1,0,1,-0.09247489895729945,0.6318021550921646
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.09245477108533218,0.6318021550921646
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09247324913173481,0.6318021550921646
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247691174443717,0.6318021550921646
Switzerland,0,1,2.0,0,0,1,0,1,0,-0.09233928329580744,0.6318021550921646
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.06938031073829103,0.6318021550921646
Switzerland,0,1,1.0,0,0,1,0,1,0,-0.0911992538306419,0.6318021550921646
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.0033872881527307673,0.6318021550921646
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.05948135735045699,0.6318021550921646
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.08851828728810351,0.6318021550921646
Switzerland,0,0,1.0,0,0,1,0,1,0,-0.09242012474847476,0.6318021550921646
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.0911910047028187,0.6318021550921646
Switzerland,0,2,1.0,0,0,1,0,1,0,-0.09246302021315538,0.6318021550921646
Switzerland,0,2,1.0,1,0,0,0,1,0,-0.09246302021315538,0.6318021550921646
Switzerland,0,0,2.0,0,0,1,0,1,0,-0.09244487213194434,0.6318021550921646
Switzerland,0,0,0.0,1,0,0,0,1,0,-0.09244157248081507,0.6318021550921646
Switzerland,0,0,0.0,0,0,1,0,1,0,-0.09239867701613445,0.6318021550921646
Switzerland,0,0,0.0,0,0,1,0,1,0,-0.09232773451685497,0.9012847890230962
Switzerland,0,0,0.0,1,0,0,0,1,0,-0.09238712823718198,0.9012847890230962
Switzerland,0,0,2.0,0,0,1,0,1,0,-0.09244487213194434,0.9012847890230962
Switzerland,0,2,1.0,1,0,0,0,1,0,-0.09219739829724849,0.9012847890230962
Switzerland,0,2,1.0,0,0,1,0,1,0,-0.0911992538306419,0.9012847890230962
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.09176844365044234,0.09283688723030159
Switzerland,0,0,1.0,0,0,1,0,1,0,-0.09242012474847476,0.09283688723030159
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.0863735140540728,0.9012847890230962
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.03968345057478891,0.9012847890230962
Switzerland,0,1,0.0,0,0,1,0,1,0,0.04940712991571745,0.9012847890230962
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.09238547841161734,0.9012847890230962
Switzerland,0,1,0.0,0,0,1,0,1,0,-0.005037113717369774,0.9012847890230962
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.056181706221178976,0.9012847890230962
Switzerland,0,1,2.0,0,0,1,0,1,0,-0.09224689306418767,0.9012847890230962
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247635080369013,0.9012847890230962
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09247143432337769,0.9012847890230962
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.09243992265525043,0.9012847890230962
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247308414894233,0.9012847890230962
Switzerland,0,0,3.0,0,1,0,0,0,1,-0.0924666498290829,0.9012847890230962
Switzerland,0,0,3.0,0,0,0,1,0,1,-0.09247758817288819,0.9012847890230962
Switzerland,0,0,3.0,0,0,0,1,0,1,-0.09247758817288819,1.1707674229540277
Switzerland,0,0,3.0,0,1,0,0,0,1,-0.09243992265525043,1.1707674229540277
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09247093937618032,1.1707674229540277
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.0924349731785565,1.1707674229540277
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09247645804234789,1.1707674229540277
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247522892229437,1.1707674229540277
Switzerland,0,1,2.0,0,0,1,0,1,0,-0.09213140527466293,1.1707674229540277
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.061131182915096,1.1707674229540277
Switzerland,0,1,1.0,0,0,1,0,1,0,0.024659746446132346,1.1707674229540277
Switzerland,0,1,2.0,1,0,0,0,1,0,-0.09235908120258311,1.1707674229540277
Switzerland,0,1,0.0,0,0,1,0,1,0,0.12199945475983373,0.09283688723030159
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.02648484605767686,1.1707674229540277
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.08175400247308358,1.1707674229540277
Switzerland,0,0,1.0,0,0,1,0,1,0,-0.09242012474847476,1.1707674229540277
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.08851828728810351,1.1707674229540277
Switzerland,0,2,1.0,0,0,1,0,1,0,-0.09216440178595571,1.1707674229540277
Switzerland,0,2,1.0,1,0,0,0,1,0,-0.09247126934097857,1.1707674229540277
Switzerland,0,2,2.0,0,0,1,0,1,0,-0.09246137038759074,1.1707674229540277
Switzerland,0,0,2.0,0,0,1,0,1,0,-0.09244487213194434,1.1707674229540277
Switzerland,0,0,1.0,1,0,0,0,1,0,-0.09247621881767248,1.1707674229540277
Switzerland,0,0,0.0,1,0,0,0,1,0,-0.09229638783112683,1.1707674229540277
Switzerland,0,0,0.0,0,0,1,0,1,0,-0.09223039480854127,1.1707674229540277
Switzerland,0,0,0.0,0,0,1,0,1,0,-0.09211490701901655,1.4402500568849592
Switzerland,0,0,0.0,1,0,0,0,1,0,-0.0912075029584651,1.4402500568849592
Switzerland,0,0,2.0,0,0,1,0,1,0,-0.09245312125976754,1.4402500568849592
Switzerland,0,2,1.0,0,0,1,0,1,0,-0.09216440178595571,1.4402500568849592
Switzerland,0,2,0.0,1,0,0,0,1,0,-0.08604354894114499,1.4402500568849592
Switzerland,0,0,3.0,0,0,1,0,1,0,-0.09242012474847476,1.4402500568849592
Switzerland,0,2,0.0,0,0,1,0,1,0,-0.07597961299684705,1.4402500568849592
Switzerland,0,1,0.0,1,0,0,0,1,0,-0.005037113717369774,1.4402500568849592
Switzerland,0,1,0.0,0,0,1,0,1,0,0.20449073299178405,1.4402500568849592
Switzerland,0,1,2.0,1,0,0,0,1,0,-0.09243332335299187,1.4402500568849592
Switzerland,0,1,1.0,0,0,1,0,1,0,0.06590538556210751,1.4402500568849592
Switzerland,0,1,1.0,1,0,0,0,1,0,-0.05453188065653997,1.4402500568849592
Switzerland,0,1,2.0,0,0,1,0,1,0,-0.09208191050772377,1.4402500568849592
Switzerland,0,2,3.0,0,0,0,1,0,1,-0.09247407404451713,1.4402500568849592
Switzerland,0,2,3.0,0,1,0,0,0,1,-0.09245642091089681,1.4402500568849592
Switzerland,0,1,3.0,0,1,0,0,0,1,-0.09242837387629796,1.4402500568849592
Switzerland,0,1,3.0,0,0,0,1,0,1,-0.09246829965464753,1.4402500568849592
Switzerland,0,0,3.0,0,1,0,0,0,1,-0.09237062998153558,1.4402500568849592
Switzerland,0,0,3.0,0,0,0,1,0,1,-0.09247374407932553,1.4402500568849592
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.09232608469129033,-1.5240589163552876
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247784224602684,-1.5240589163552876
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247786844525806,-1.254576282424356
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.0924778645186733,-1.254576282424356
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.09209840876337015,-1.254576282424356
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.09176844365044234,-1.254576282424356
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.09244157248081507,-0.9850936484934245
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.09204891399643098,-0.9850936484934245
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.09240197666726373,-0.9850936484934245
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.09247786418870799,-0.9850936484934245
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247784884533018,-0.9850936484934245
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247781749864546,-0.715611014562493
Turkiye,0,1,0.0,0,0,0,1,0,1,-0.09247786237389988,-0.715611014562493
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.0918674331843207,-0.715611014562493
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.09229638783112683,-0.715611014562493
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.09227988957548044,-0.715611014562493
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.09176844365044234,-0.44612838063156146
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.09234093312137209,-0.44612838063156146
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.09178494190608874,-0.44612838063156146
Turkiye,0,1,1.0,0,0,1,0,1,0,-0.09213140527466293,-0.44612838063156146
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.09247785874428364,-0.44612838063156146
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,-0.44612838063156146
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247785049515601,-0.17664574670062994
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.09247785775438845,-0.17664574670062994
Turkiye,0,1,1.0,0,0,1,0,1,0,-0.09208191050772377,-0.17664574670062994
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.09165295586091762,-0.17664574670062994
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.0924217745740394,-0.17664574670062994
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.09235083207475991,-0.17664574670062994
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.09216440178595571,0.09283688723030159
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.09240362649282836,0.09283688723030159
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.09140548202622177,0.09283688723030159
Turkiye,0,1,1.0,0,0,1,0,1,0,-0.0911992538306419,0.09283688723030159
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.09247785511466743,0.09283688723030159
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247779605091268,0.09283688723030159
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247775810492154,0.3623195211612331
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.09247784224602684,0.3623195211612331
Turkiye,0,1,1.0,0,0,1,0,1,0,-0.09158696283833206,0.3623195211612331
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.09033309540920642,0.3623195211612331
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.09232278504016106,0.3623195211612331
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.09209840876337015,0.3623195211612331
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.0910095238907084,0.6318021550921646
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.09181793841738152,0.6318021550921646
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.087693374505784,0.6318021550921646
Turkiye,0,1,1.0,0,0,1,0,1,0,-0.0911992538306419,0.6318021550921646
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.09247781419899379,0.6318021550921646
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247758817288819,0.6318021550921646
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.0924769612391569,0.9012847890230962
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.09247775480527602,0.9012847890230962
Turkiye,0,1,1.0,0,0,1,0,1,0,-0.0911992538306419,0.9012847890230962
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.08125905480369187,0.9012847890230962
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.09096002912376924,0.9012847890230962
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.0875283919493201,0.9012847890230962
Turkiye,0,1,0.0,1,0,0,0,1,0,-0.08092908969076408,1.1707674229540277
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.09158696283833206,1.1707674229540277
Turkiye,0,1,0.0,0,0,1,0,1,0,-0.06938031073829103,1.1707674229540277
Turkiye,0,1,1.0,0,0,1,0,1,0,-0.0911992538306419,1.1707674229540277
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.09247765416592159,1.1707674229540277
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09247605383507669,1.1707674229540277
Turkiye,0,1,3.0,0,1,0,0,0,1,-0.09246137038759074,1.4402500568849592
Turkiye,0,1,3.0,0,0,0,1,0,1,-0.09247682925313927,1.4402500568849592
Turkiye,0,1,1.0,0,0,1,0,1,0,-0.084393723376506,1.4402500568849592
Turkiye,0,1,0.0,0,0,1,0,1,0,0.03455869983396639,1.4402500568849592
Turkiye,0,1,1.0,1,0,0,0,1,0,-0.08802333961871181,1.4402500568849592
Turkiye,0,1,0.0,1,0,0,0,1,0,0.01641061862293731,1.4402500568849592
United Arab Emirates,0,1,1.0,1,0,0,0,1,0,-0.09237887910935878,0.09283688723030159
United Arab Emirates,0,1,3.0,0,1,0,0,0,1,-0.0924778273975974,0.09283688723030159
United Arab Emirates,0,1,0.0,1,0,0,0,1,0,-0.09238052893492342,0.09283688723030159
United Arab Emirates,0,1,0.0,1,0,0,0,1,0,-0.09242342439960403,0.3623195211612331
United Arab Emirates,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,0.3623195211612331
United Arab Emirates,0,1,1.0,1,0,0,0,1,0,-0.09237722928379415,0.3623195211612331
United Arab Emirates,0,1,1.0,1,0,0,0,1,0,-0.09237722928379415,0.6318021550921646
United Arab Emirates,0,1,0.0,0,1,0,0,0,1,-0.09247699423573506,0.6318021550921646
United Arab Emirates,0,1,0.0,1,0,0,0,1,0,-0.09143847853751455,0.6318021550921646
United Arab Emirates,0,1,0.0,1,0,0,0,1,0,-0.0890132349574952,0.9012847890230962
United Arab Emirates,0,1,0.0,0,1,0,0,0,1,-0.0924735790969264,0.9012847890230962
United Arab Emirates,0,1,1.0,1,0,0,0,1,0,-0.08917821751395912,0.9012847890230962
United Arab Emirates,0,1,1.0,1,0,0,0,1,0,-0.08604354894114499,0.09283688723030159
United Arab Emirates,0,1,3.0,0,1,0,0,0,1,-0.09247645804234789,1.1707674229540277
